uri,text,handle,labels,like_count,quote_count,repost_count,sentiment
at://did:plc:m2b7df5p4dq5c3sxb4ppmc54/app.bsky.feed.post/3lbj6rsyoq224,"""If the science of psychedelics gets tangled up with the anti-science agenda around vaccines or fluoride, that could do long-term damage to psychedelics. Psychedelics should be approved because the science is good, not because they have a fan in the White House.""

www.politico.com/news/magazin...",trpwolff.bsky.social,[],27,1,6,0.5859
at://did:plc:uhgnxx5pzdxva5dbrdhszgtj/app.bsky.feed.post/3lbj6qockhk24,"1 of 5 of Steve Rattner's ""Charts"" showing that vaccines (& Fluoride) attacked & undermined 9& possibly put at risk by the deranged lunatic RFK Jr. are effective & work as intended, & in the case of vaccines save lives.  This one shows the Polio vaccine ended Polio in the US.",donkosin.bsky.social,[],0,0,0,-0.5423
at://did:plc:6atin5hs33gvhwsrcmqsqzsu/app.bsky.feed.post/3lbj6qawgbc2a,RFK Jr. doesn't believe that pandemics are real. Medicare is no longer going to pay for vaccinations. Millions of Americans are going to die as a result. See your doctor and get your vaccines now.,fritzliess.bsky.social,[],12,0,3,-0.7579
at://did:plc:b2ezoav4zdq56w6zkjqhkn4i/app.bsky.feed.post/3lbj6nrhp3c22,Te UK is no longer offering COVID vaccines to pregnant women - here's why this is a bad idea theconversation.com/the-uk-is-no... #science #stem #health,brainsmatter.bsky.social,[],0,0,0,-0.6908
at://did:plc:zduvofmi3lfmda7qnwkxwshd/app.bsky.feed.post/3lbj6k36g6c2x,"The efficacy of masks, social distancing, covid vaccines and remdesivir for starters.",genx8675309.bsky.social,[],0,0,0,0.0
at://did:plc:cwkuj37p5oxk3vmajnsrbnao/app.bsky.feed.post/3lbj6jxo4gc2e,Yes it is that easy. I’m at the point where I don’t concern myself with others’ choices but I feel that I do not deserve to feel small because it is what I choose to do. Two way street. I have family and friends who passed away with Covid before there were ever vaccines so this is what I choose.,princesscarolyn81.bsky.social,[],1,0,0,0.7876
at://did:plc:hvkqvp24vnxfxk2nlx5acgtq/app.bsky.feed.post/3lbj6j6nxwk2p,RFK is so far out nuts on vaccines. The doctor that first thought vaccines caused Autism has since changed hi mind and now says they do not cause Autism but this idiot won’t let go. We are in for big trouble.,jahrjon.bsky.social,[],3,0,0,-0.892
at://did:plc:gytrxuwp7zpfeuk6u72brcga/app.bsky.feed.post/3lbj6ioe7nc23,Yes but we are 3 generations out for seeing polio and a Gen out from seeing measles. The young crunch tic Tok  is uniformed but a large group of privileged influencers that don’t know that they have all those vaccines.,altfda.bsky.social,[],0,0,0,0.6908
at://did:plc:r52pwlmsdgfyzn3s7bayuglr/app.bsky.feed.post/3lbj6i3whl22r,"Vaccines work.  Masks work. washing your hands works. Wearing a condom works. Seat belts and air bags work. Too bad all those things don't work in America, apparently.",vote4trudeau.bsky.social,[],0,0,0,-0.5423
at://did:plc:vsqbiurxpo6f73zaq6n2ga4b/app.bsky.feed.post/3lbj6byakpk2h,It takes about 10 years to forget about vaccines for Pertussis and Tetanus,iammudlet.bsky.social,[],1,0,0,-0.2263
at://did:plc:zohnldytxlu3kkdbblnat7ji/app.bsky.feed.post/3lbj67xap2c27,Vaccines are so terrible and evil that the COVID Vaxx seen as the worst of them all....was FORCED onto Studio Employees by Fox News.,the-morrigan.bsky.social,[],0,0,0,-0.9551
at://did:plc:rmtc2j3lvwe35dy35xbygp5f/app.bsky.feed.post/3lbj63oq35k2b,"I’m generally a calm person,  but there is nothing that makes me more downright *furious* than people trying to undo what is debatably the single greatest achievement in the history of humankind, the creation of vaccines.",sauron3791.bsky.social,[],2,0,0,0.5621
at://did:plc:4jldnaoew3rloltutrylugbr/app.bsky.feed.post/3lbj62oxnr226,"𝟓 𝐁𝐀𝐍𝐃𝐒:
Pink Floyd 
Les Colocs
Foo Fighters
Pearl Jam
Nirvana

𝟓 𝐌𝐎𝐕𝐈𝐄𝐒:
American Beauty
Saving Private Ryan
Octobre
Le Party
La Cité de Dieu

𝟓 𝐓𝐕 𝐒𝐇𝐎𝐖𝐒:
Cheers
Seinfeld
Majeurs et vaccinés
Wonder Years
Rumeurs",eric-gregoire.bsky.social,[],1,0,0,0.8555
at://did:plc:ihohd3usc3blquml2co2dt5o/app.bsky.feed.post/3lbj62jfxac2u,Maybe Bobby Junior can inspect some “fake” pandemic sites without PPE to prove that masks and vaccines aren’t needed 😅,dannoonline.bsky.social,[],1,0,0,0.3612
at://did:plc:bh5cgybvuofinwsw2oaikgqx/app.bsky.feed.post/3lbj5zlpwts22,"The life expectancy in 1900 was 47.3 years. Leading causes of death included pneumonia, influenza, tuberculosis, diphtheria, smallpox, pertussis, measles, and typhoid fever.

Vaccines changed all of that.",rlindalucia.bsky.social,[],0,0,0,-0.5994
at://did:plc:fhmlqohrumdeuse62opscbe3/app.bsky.feed.post/3lbj5xyshc22g,"I have this feeling that the US won't recover from the damage this term will bring 
Not just economically but also health and disease 
That other dipshit is an anti vaxxer and what he is proposing about vaccines will put disease control back 100 years or more",tomypirateship.bsky.social,[],0,0,0,-0.8354
at://did:plc:jvjdmuxomno6rwm754bxomx7/app.bsky.feed.post/3lbj5wedsik2w,"What are the chances RFK was told as a kid that his dad and uncle died from getting shot, and he thought that meant vaccines killed them?",andheknocks.bsky.social,[],6,0,1,-0.8074
at://did:plc:p4oada6v7lv6ybbiwmxsj7ei/app.bsky.feed.post/3lbj5r4joqm2z,As a pro-vaccine doc I have to say we are losing the battle and it's not just COVID vaccines.  I know ALL the ingredients in the vaccine and better yet I know WHY they are used.  How many doctors can say that?  My guess is < 1%  We have to do better as doctors.,slc24.bsky.social,[],0,0,0,0.1531
at://did:plc:fsnpzyvkqg5ocqwfp4zmhrkt/app.bsky.feed.post/3lbj5qkkdmc2r,Meanwhile we have Whooping Cough outbreak in NZ as we have a fairly strong anti-vaxxers movement. I fear we will see a lot of things like this happening quickly in the USA if RFK is confirmed.  Vaccines are one of the greatest successes of human history & we are turning our back on them? ¯\_(ツ)_/¯,seanspratt.bsky.social,[],12,0,1,0.886
at://did:plc:ijkialmnjfwpww4a2ry3c4ox/app.bsky.feed.post/3lbj5psnqss2m,"2/2

I disagree with RFK Jr.'s:

a)unsubstantiated conspiracy theories (Chemtrails, Covid and AIDs conspiracies)

b) unscientific perspective on vaccines, water, and food safety, which is likely to cause more harm than good (e.g, raw milk, underfunding NIH research for 8 years, the Samoa incident).",ocornels.bsky.social,[],0,0,0,-0.5899
at://did:plc:nstlwuz2v4ms5wnbtc3k2ut2/app.bsky.feed.post/3lbj5nyf4ts2i,MAGA neighbor kept telling me she'd never get vaccines because they cause brain damage... she stopped when I asked what caused hers... True story.,stldody.bsky.social,[],4,0,0,-0.3182
at://did:plc:rjrkngcxql3ddgmdmlju6jsr/app.bsky.feed.post/3lbj5jvz4ws2h,I love when conservatives try to say they're stating biological facts and like. Get the flip out of here. You proudly declare you don't believe scientist and don't understand how vaccines work and you want to come in and claim to know science from a half remembered overly simplified 2nd grade lesson,calextheneko.bsky.social,[],3,0,1,0.891
at://did:plc:bdf2mssexr4t6qeq5wrkr5ks/app.bsky.feed.post/3lbj5hw56os26,what did you expect from the vaccines?,sarahjimenez.bsky.social,[],0,0,0,0.0
at://did:plc:34hnnkizvtyxbodxitdiswap/app.bsky.feed.post/3lbj5gpds3c2c,"I feel like the AV crowd is louder than they are in size. Herd immunity is pretty strong in the U.S. Those most affected will be in developing countries who don't have access to vaccines. But with the WHO and their vaccine initiatives, we can only hope they step up and help protect the vulnerable.",noncrafty-weirdo.bsky.social,[],0,0,0,0.9186
at://did:plc:xfrwohjwxmkytdzadc4lqqy6/app.bsky.feed.post/3lbj5gd2sv22y,"Also they may support Engineering training but not Science education. They reject climate science, evolution, any scientific comprehension of the complexity of sex and the construction of gender, vaccines, sometimes even the germ theory of disease. They're endorsed by no American science Nobelists.",warrenterra.bsky.social,[],28,1,4,-0.4588
at://did:plc:ji2zlxoefvmr7ggchp2xjiii/app.bsky.feed.post/3lbj5gcyau22q,I have been working on my own genealogy and I can’t believe how many people were dying of Typhoid Fever and Diphtheria in the mid to late 1800s. To think we may deny the future generations of these vaccines is shocking.  The dumbing down of America will definitely have severe consequences,kavery123.bsky.social,[],1,0,1,-0.6705
at://did:plc:qojmy3otz3f6ph5nyg5xkma3/app.bsky.feed.post/3lbj5as524s2f," But, to be afraid of tried and true vaccines like measles and polio is ridiculous!!",madnotdefeated.bsky.social,[],0,0,0,0.6467
at://did:plc:p45gfoaklmlvv2nb252fe5xw/app.bsky.feed.post/3lbj55pwcqk24,Important short thread. A lot might be done short of outright bans on vaccines that will decisively alter market conditions that make vaccines and other meds a good bet for companies that make and sell them.,tj-stiles.bsky.social,[],5,0,1,0.5719
at://did:plc:f5pgsndrc4c65jemvvffkzp5/app.bsky.feed.post/3lbj556ohks2p,They can be sued for medical problems and or deaths caused by any other type of medicine. Its almost like they don’t trust their own vaccines.,callmemr.bsky.social,[],1,0,0,0.4228
at://did:plc:kbd3ghlccrqxbkhlsfkgw2yf/app.bsky.feed.post/3lbj52apfy22q,Only Americans are dumb enough to fall for his BS. The people that the trumpnazis actually want to kill - the darker-skinned ones in poor countries - are grateful for any vaccines made available by organisations such as WHO.,oythemongoose.bsky.social,[],4,0,0,-0.8316
at://did:plc:ahlustdhf5bmltpoznqxuwm2/app.bsky.feed.post/3lbj4ym3wv22b,"No, the vaccines are not useless. They prevent severe acute symptoms and deaths during the acute phase of infection. But for society, they only solved the problem of the healthcare system getting slammed by throngs of acute Covid patients. They don’t solve cumulative damage of repeat mild infections",doclt.bsky.social,[],16,1,1,-0.6335
at://did:plc:34hnnkizvtyxbodxitdiswap/app.bsky.feed.post/3lbj4yla4b22s,"What exactly do you mean? People getting sick because they aren't vaccinated, or people finding ways to get vaccinated anyway? Black market vaccines sounds like it could be lucrative. 🤪",noncrafty-weirdo.bsky.social,[],0,0,0,-0.2869
at://did:plc:2juvlpalfpfkxvzaurd5j2ju/app.bsky.feed.post/3lbj4x3vsas2s,"Do you even ever listen to RKF Jr in entirety?

He is not antivax and merely is saying that as vaccines quantity and pace has increased. There has been little study on if that many doses in a young life has adverse affects, vaccine quality has reduced, and that it should merely be investigated.",morphmarty.bsky.social,[],0,0,0,-0.1027
at://did:plc:fxqyyqjiizwss34v4gtqqs3s/app.bsky.feed.post/3lbj4srfl722n,"Not all immunocompromised people can't get vaccines, but we are blocked from getting the ones with live viruses.

So if there is even a slight decrease in healthy people getting vaccinated, the destruction of herd immunity is going to endanger or kill a lot of us immunocompromised folks.",buckscokierstyn.bsky.social,[],0,0,0,-0.9201
at://did:plc:ahlustdhf5bmltpoznqxuwm2/app.bsky.feed.post/3lbj4pfuc422b,"Since the vaccines don’t stop transmission, we can’t vaccinate our way out of this problem. Since natural infection, it doesn’t stop transmission for more than about three months, we can’t shut the virus down through natural infection.",doclt.bsky.social,[],11,0,1,-0.3664
at://did:plc:ahlustdhf5bmltpoznqxuwm2/app.bsky.feed.post/3lbj4pfu6722b,"Eventually, there are so few vulnerable people in a sea of resistant ones, that the virus can’t find a vulnerable new host from the person it’s currently infecting. The chain of transmission is broken and the virus dies out.

But for Covid, post-infection immunity wanes in a few months, & vaccines",doclt.bsky.social,[],12,0,1,-0.4748
at://did:plc:q4psjooaw4biae77lz3pztsz/app.bsky.feed.post/3lbj4ksjbak23,"Well, help is at hand. Humanities graduate RFK Jr is going to put all those nasty science nerds at NIH and FDA in their place. Who needs vaccines or pasteurized milk when you've got a history degree, amirite?",infraredeyes.bsky.social,[],6,0,2,0.5267
at://did:plc:4ovn5ple5exwewnifi2g4lgc/app.bsky.feed.post/3lbj4kl43fk2a,The numbers are increasing every day as more people stop believing vaccines work...,cblakley.bsky.social,[],0,0,0,-0.3566
at://did:plc:mujnbliglwv73qch7mflgpb5/app.bsky.feed.post/3lbj4jdvdzs2t,"Most of us have been fortunate enough to receive most, if not all, of these vaccines. Polio was endemic when I was a kid. All the other kids in our neighborhood boasted they had taken the sugar cube.",rogerjharris.bsky.social,[],1,0,0,0.4404
at://did:plc:2hgdvoq7bxsjhmuwwgrq2tgh/app.bsky.feed.post/3lbj4f5qosc2s,"Got three vaccines at once, I am now more powerful than the sun.",codeshock.bsky.social,[],0,0,0,0.4754
at://did:plc:5fqqd7l4jvr2gfxglhkxx5q5/app.bsky.feed.post/3lbj4cuvwss2j,"Evidence-based medicine. The real world.

#vaccines #publichealth",alczarnecki.bsky.social,[],2,0,0,0.0
at://did:plc:a4twedbe3kx4enkkzgezrowo/app.bsky.feed.post/3lbj466u2ns2n,"I've been vaccinated since the polio vaccine.  I've more vaccines than I can remember still get them as needed.  How many vaccines have Kennedy Jr. had?  I'm curious.  Too lazy to do that research myself.  I do enough!  
Does Jr. behind his name give him privilege to make the citizens stupid?",brecar.bsky.social,[],0,0,0,-0.4122
at://did:plc:iukfb3gyr5bw7klfgmh6pbzm/app.bsky.feed.post/3lbj3xchtr22r,"Vaccines save lives, and people (like me & millions of others) with autism are awesome.",itstracymac.bsky.social,[],1,0,0,0.8689
at://did:plc:dimrqs4leercdzwusppgi7i6/app.bsky.feed.post/3lbj3wmfwvc2z,www.cdc.gov/vaccines-pre...,trcfwtt.bsky.social,[],1,0,0,0.0
at://did:plc:n7ntehmvtzykjcpu2zhucesu/app.bsky.feed.post/3lbj3wamlp22z,"thank you! i really appreciate it. i’m not generally super sensitive to vaccines, but since i developed fibromyalgia i don’t really know how anything is going to hit anymore. 

i hope you wake up feeling all better tomorrow 🩷",rubywisp.bsky.social,[],1,0,0,0.8864
at://did:plc:ki6xefaanp5tpgc5b6yrhmto/app.bsky.feed.post/3lbj3vdjaxk2w,"It is almost like if we sue them then no one will make the vaccines we need, isn’t it.",dazy-parade.bsky.social,[],0,0,0,0.0018
at://did:plc:dimrqs4leercdzwusppgi7i6/app.bsky.feed.post/3lbj3uadubc2z,Vaccines benefit the fetus too so…..,trcfwtt.bsky.social,[],6,0,1,0.4588
at://did:plc:sho43ctqwqg5yyhwdcrw5pap/app.bsky.feed.post/3lbj3r7jzfs2g,"Vaccines, dietary science, and now war fighting and international relations...
A Renaissance Man!",painedumonde.bsky.social,[],1,0,0,-0.7712
at://did:plc:3kgwjmy6piygnnbxnxgsojqk/app.bsky.feed.post/3lbj3prjzvc2d,"From ""What if Calvin wanted to be a man whore"" to ""trans people are evil and fuck vaccines"" was a hell of a course",choochoobear.bsky.social,[],30,0,0,-0.9571
at://did:plc:2symoblovqhhqy5lapltmxro/app.bsky.feed.post/3lbj3pcfyn22l,"so crazy how republicans are all scared of immigrants, vaccines and trans people… meanwhile I’m scared of mass shootings (particularly regarding my HS attending niece) and cis men who burgle/rape/or kill. 

Very different fears.",littlelostsunny.bsky.social,[],2,0,0,-0.9457
at://did:plc:s7ghffhv74uhffjkzkebamso/app.bsky.feed.post/3lbj3mhsw4s2h,"Vaccines are only a tiny percentage of pharma revenue. 

Also, I'd be dead without both vaccines and the meds I take that keep me functional. So, please fuck off.",textualdeviance.bsky.social,[],0,0,0,-0.7579
at://did:plc:exgblb25mllb7gyfxs73vcp3/app.bsky.feed.post/3lbj3mcpklk2z,That’s what I am like. I don’t want them hurt honestly cause they are usually pretty nice people. And the ones I know get vaccines.,energetic-nova.bsky.social,[],1,0,0,0.8126
at://did:plc:urqg7jmfhgyiuabph6koe7fm/app.bsky.feed.post/3lbj3hs2ydc2k,"Kids need vaccines because every day I have to tell them not to hug me, I’m coughing. I have to tell them not to put other kids’ hair in their mouths & not to play in other people’s vomit.",towntaker.bsky.social,[],1,0,0,-0.5559
